split,method,seed,goal_success,success_auc,late_success,unsafe_failure,stale_execution,refresh_rate,probe_rate,abstain_rate,total_cost,half_life_error,calibration_error,risk_upper,hazard_score,safety_utility,rows,stress_axis,stress_level
combined_micro_shift,oracle_shift_aware_scheduler,1,0.86250,0.86452,0.82500,0.00000,0.00000,0.20000,0.53125,0.00000,1.10247,0.00000,0.26018,0.17714,0.14316,0.84815,160,drift_rate,0.25
combined_micro_shift,oracle_shift_aware_scheduler,2,0.83125,0.82903,0.87500,0.00625,0.00000,0.19375,0.52500,0.00000,1.10556,0.00000,0.28095,0.17695,0.14142,0.81097,160,drift_rate,0.25
combined_micro_shift,oracle_shift_aware_scheduler,3,0.81875,0.81613,0.77500,0.00000,0.00000,0.18750,0.54375,0.00000,1.10041,0.00000,0.28917,0.17800,0.14255,0.80469,160,drift_rate,0.25
combined_micro_shift,oracle_shift_aware_scheduler,4,0.85000,0.84839,0.87500,0.00000,0.00000,0.19375,0.51875,0.00000,1.09966,0.00000,0.27020,0.17969,0.14184,0.83605,160,drift_rate,0.25
combined_micro_shift,oracle_shift_aware_scheduler,5,0.85000,0.84516,0.82500,0.00625,0.00000,0.19375,0.53125,0.00000,1.10616,0.00000,0.26722,0.17973,0.14454,0.82964,160,drift_rate,0.25
combined_micro_shift,oracle_shift_aware_scheduler,6,0.84375,0.84194,0.95000,0.00000,0.00000,0.19375,0.48750,0.00000,1.09669,0.00000,0.27425,0.18325,0.14693,0.83021,160,drift_rate,0.25
combined_micro_shift,oracle_shift_aware_scheduler,7,0.81250,0.81290,0.85000,0.00000,0.00000,0.18125,0.55000,0.00000,1.09937,0.00000,0.29349,0.18137,0.14689,0.79859,160,drift_rate,0.25
combined_micro_shift,oracle_shift_aware_scheduler,8,0.86875,0.87097,0.80000,0.00000,0.00000,0.18750,0.53750,0.00000,1.09981,0.00000,0.25359,0.18091,0.14275,0.85478,160,drift_rate,0.25
combined_micro_shift,oracle_shift_aware_scheduler,9,0.78750,0.78065,0.72500,0.00000,0.00000,0.19375,0.52500,0.00000,1.10025,0.00000,0.30867,0.17459,0.14353,0.77346,160,drift_rate,0.25
combined_micro_shift,domain_randomized_clone,0,0.46875,0.46774,0.35000,0.21250,0.55625,0.00000,0.00000,0.00000,1.18063,0.66782,0.44756,0.30896,0.39649,0.06734,160,drift_rate,0.50
combined_micro_shift,domain_randomized_clone,1,0.48125,0.47742,0.22500,0.23125,0.56875,0.00000,0.00000,0.00000,1.19656,0.67073,0.42404,0.31190,0.39895,0.05686,160,drift_rate,0.50
combined_micro_shift,domain_randomized_clone,2,0.48750,0.48387,0.32500,0.21250,0.56875,0.00000,0.00000,0.00000,1.18062,0.65545,0.43719,0.30525,0.39634,0.08184,160,drift_rate,0.50
combined_micro_shift,domain_randomized_clone,3,0.50000,0.49677,0.30000,0.21250,0.57500,0.00000,0.00000,0.00000,1.18063,0.65831,0.42998,0.31015,0.39845,0.09221,160,drift_rate,0.50
combined_micro_shift,domain_randomized_clone,4,0.48750,0.49032,0.30000,0.18750,0.58750,0.00000,0.00000,0.00000,1.15938,0.65963,0.43593,0.30582,0.39610,0.10044,160,drift_rate,0.50
combined_micro_shift,domain_randomized_clone,5,0.56875,0.56452,0.40000,0.18750,0.60625,0.00000,0.00000,0.00000,1.15937,0.67137,0.42659,0.30981,0.39743,0.17531,160,drift_rate,0.50
combined_micro_shift,domain_randomized_clone,6,0.46875,0.46774,0.25000,0.17500,0.58125,0.00000,0.00000,0.00000,1.14875,0.67077,0.42941,0.30659,0.39522,0.09630,160,drift_rate,0.50
combined_micro_shift,domain_randomized_clone,7,0.53125,0.52903,0.30000,0.20000,0.58750,0.00000,0.00000,0.00000,1.17000,0.68832,0.43743,0.31207,0.39684,0.13170,160,drift_rate,0.50
combined_micro_shift,domain_randomized_clone,8,0.50000,0.50323,0.20000,0.23750,0.56250,0.00000,0.00000,0.00000,1.20188,0.67331,0.43008,0.30963,0.39657,0.07149,160,drift_rate,0.50
combined_micro_shift,domain_randomized_clone,9,0.53750,0.52903,0.37500,0.18125,0.55625,0.00000,0.00000,0.00000,1.15406,0.67357,0.43375,0.30858,0.39659,0.16731,160,drift_rate,0.50
combined_micro_shift,conformal_risk_gate,0,0.84375,0.84516,0.87500,0.00000,0.00000,0.16875,0.51875,0.00000,1.09316,0.07664,0.29564,0.29729,0.15176,0.83071,160,drift_rate,0.50
combined_micro_shift,conformal_risk_gate,1,0.73750,0.73226,0.65000,0.00000,0.00000,0.16250,0.53750,0.00000,1.09331,0.07779,0.35471,0.30027,0.15427,0.72444,160,drift_rate,0.50
combined_micro_shift,conformal_risk_gate,2,0.81250,0.81613,0.80000,0.00000,0.00000,0.16250,0.51875,0.00000,1.09153,0.08095,0.30954,0.29252,0.14952,0.79969,160,drift_rate,0.50
combined_micro_shift,conformal_risk_gate,3,0.80000,0.80000,0.77500,0.00000,0.00000,0.17500,0.52500,0.00000,1.09537,0.07457,0.30796,0.29673,0.15018,0.78665,160,drift_rate,0.50
combined_micro_shift,conformal_risk_gate,4,0.78125,0.78387,0.80000,0.00000,0.00000,0.16875,0.50625,0.00000,1.09197,0.07777,0.33455,0.29456,0.15218,0.76837,160,drift_rate,0.50
combined_micro_shift,conformal_risk_gate,5,0.80000,0.80000,0.85000,0.00000,0.00000,0.16250,0.51250,0.00000,1.09094,0.07319,0.32115,0.29873,0.15388,0.78727,160,drift_rate,0.50
combined_micro_shift,conformal_risk_gate,6,0.79375,0.79355,0.67500,0.00625,0.00000,0.17500,0.51875,0.00000,1.10009,0.07878,0.32237,0.29623,0.15311,0.77424,160,drift_rate,0.50
combined_micro_shift,conformal_risk_gate,7,0.79375,0.80000,0.77500,0.00000,0.00000,0.18125,0.47500,0.00000,1.09225,0.07866,0.32141,0.30060,0.15254,0.78083,160,drift_rate,0.50
combined_micro_shift,conformal_risk_gate,8,0.81875,0.82258,0.75000,0.00625,0.00000,0.16875,0.53125,0.00000,1.09966,0.07821,0.31176,0.29865,0.15321,0.79930,160,drift_rate,0.50
combined_micro_shift,conformal_risk_gate,9,0.78750,0.78387,0.82500,0.00000,0.00000,0.16875,0.50625,0.00000,1.09197,0.06795,0.33032,0.29777,0.15353,0.77462,160,drift_rate,0.50
combined_micro_shift,ensemble_uncertainty_gate,0,0.80625,0.80323,0.75000,0.00625,0.00000,0.16875,0.53750,0.00000,1.10025,0.08992,0.31092,0.26840,0.15444,0.78672,160,drift_rate,0.50
combined_micro_shift,ensemble_uncertainty_gate,1,0.82500,0.82581,0.80000,0.00000,0.00000,0.16875,0.53125,0.00000,1.09434,0.08695,0.30349,0.26990,0.15399,0.81179,160,drift_rate,0.50
combined_micro_shift,ensemble_uncertainty_gate,2,0.82500,0.82258,0.82500,0.00000,0.00000,0.16250,0.54375,0.00000,1.09391,0.09017,0.30061,0.26306,0.15104,0.81185,160,drift_rate,0.50
combined_micro_shift,ensemble_uncertainty_gate,3,0.78125,0.77742,0.80000,0.00000,0.00000,0.16875,0.56250,0.00000,1.09731,0.08556,0.32699,0.26945,0.15608,0.76763,160,drift_rate,0.50
combined_micro_shift,ensemble_uncertainty_gate,4,0.79375,0.79355,0.75000,0.00625,0.00000,0.17500,0.50000,0.00000,1.09831,0.08903,0.32054,0.26517,0.15384,0.77449,160,drift_rate,0.50
combined_micro_shift,ensemble_uncertainty_gate,5,0.77500,0.77097,0.80000,0.00000,0.00000,0.16250,0.55000,0.00000,1.09450,0.08241,0.32512,0.26771,0.15230,0.76177,160,drift_rate,0.50
combined_micro_shift,ensemble_uncertainty_gate,6,0.82500,0.81935,0.82500,0.00000,0.00000,0.16875,0.55625,0.00000,1.09672,0.09469,0.29972,0.26718,0.15547,0.81146,160,drift_rate,0.50
combined_micro_shift,ensemble_uncertainty_gate,7,0.76250,0.75806,0.85000,0.00000,0.00000,0.18125,0.50000,0.00000,1.09462,0.09152,0.33034,0.27104,0.15385,0.74925,160,drift_rate,0.50
combined_micro_shift,ensemble_uncertainty_gate,8,0.81250,0.81935,0.80000,0.00000,0.00000,0.16250,0.57500,0.00000,1.09688,0.08783,0.30668,0.27000,0.15633,0.79894,160,drift_rate,0.50
combined_micro_shift,ensemble_uncertainty_gate,9,0.81250,0.81290,0.77500,0.00625,0.00000,0.17500,0.53125,0.00000,1.10128,0.08125,0.30376,0.26785,0.15413,0.79282,160,drift_rate,0.50
combined_micro_shift,bayesian_skill_survival,0,0.83750,0.83548,0.85000,0.00000,0.00000,0.20000,0.56250,0.00000,1.10544,0.11979,0.28267,0.28474,0.15409,0.82274,160,drift_rate,0.50
combined_micro_shift,bayesian_skill_survival,1,0.81875,0.81935,0.77500,0.00000,0.00000,0.19375,0.61875,0.00000,1.10916,0.12163,0.30126,0.28746,0.15603,0.80347,160,drift_rate,0.50
combined_micro_shift,bayesian_skill_survival,2,0.83125,0.82903,0.82500,0.00625,0.00000,0.20625,0.54375,0.00000,1.11059,0.11621,0.29363,0.27950,0.15090,0.81027,160,drift_rate,0.50
combined_micro_shift,bayesian_skill_survival,3,0.81875,0.82258,0.75000,0.00000,0.00000,0.20625,0.58750,0.00000,1.10944,0.11915,0.29985,0.28447,0.15306,0.80343,160,drift_rate,0.50
combined_micro_shift,bayesian_skill_survival,4,0.79375,0.79032,0.75000,0.00000,0.00000,0.20000,0.57500,0.00000,1.10662,0.11992,0.31804,0.28318,0.15683,0.77882,160,drift_rate,0.50
combined_micro_shift,bayesian_skill_survival,5,0.85625,0.85806,0.82500,0.00625,0.00000,0.18750,0.58750,0.00000,1.10987,0.11919,0.27738,0.28658,0.15693,0.83537,160,drift_rate,0.50
combined_micro_shift,bayesian_skill_survival,6,0.78750,0.78387,0.77500,0.00000,0.00000,0.20625,0.58125,0.00000,1.10884,0.11621,0.31615,0.28384,0.15566,0.77226,160,drift_rate,0.50
combined_micro_shift,bayesian_skill_survival,7,0.86875,0.86452,0.82500,0.00000,0.00000,0.21250,0.56875,0.00000,1.10928,0.11869,0.26629,0.28836,0.15539,0.85345,160,drift_rate,0.50
combined_micro_shift,bayesian_skill_survival,8,0.81250,0.81290,0.85000,0.00000,0.00000,0.20625,0.55000,0.00000,1.10587,0.11638,0.30833,0.28629,0.15585,0.79768,160,drift_rate,0.50
combined_micro_shift,bayesian_skill_survival,9,0.85625,0.85806,0.80000,0.00000,0.00000,0.21875,0.55000,0.00000,1.10913,0.11319,0.28417,0.28469,0.15473,0.84097,160,drift_rate,0.50
combined_micro_shift,cvar_lifetime_guard,0,0.81250,0.80645,0.82500,0.00000,0.00000,0.41875,0.56250,0.00000,1.16231,0.08779,0.29530,0.33378,0.10510,0.78978,160,drift_rate,0.50
combined_micro_shift,cvar_lifetime_guard,1,0.80625,0.80645,0.85000,0.00000,0.00000,0.45625,0.51875,0.00000,1.16791,0.08785,0.29923,0.33368,0.10139,0.78274,160,drift_rate,0.50
combined_micro_shift,cvar_lifetime_guard,2,0.85000,0.85484,0.80000,0.00000,0.00000,0.44375,0.51875,0.00000,1.16466,0.09078,0.27002,0.32832,0.10141,0.82695,160,drift_rate,0.50
combined_micro_shift,cvar_lifetime_guard,3,0.86875,0.86774,0.90000,0.00000,0.00000,0.45000,0.50625,0.00000,1.16509,0.09730,0.25803,0.33203,0.10117,0.84564,160,drift_rate,0.50
combined_micro_shift,cvar_lifetime_guard,4,0.81875,0.81935,0.82500,0.00000,0.00000,0.40625,0.55000,0.00000,1.15787,0.09539,0.28872,0.33116,0.10577,0.79665,160,drift_rate,0.50
combined_micro_shift,cvar_lifetime_guard,5,0.83125,0.82903,0.85000,0.00000,0.00000,0.44375,0.51875,0.00000,1.16466,0.09544,0.27798,0.33216,0.10110,0.80820,160,drift_rate,0.50
combined_micro_shift,cvar_lifetime_guard,6,0.79375,0.79677,0.77500,0.00000,0.00000,0.41875,0.55000,0.00000,1.16112,0.09045,0.30354,0.33098,0.10294,0.77119,160,drift_rate,0.50
combined_micro_shift,cvar_lifetime_guard,7,0.78125,0.79032,0.77500,0.00000,0.00000,0.45625,0.50625,0.00000,1.16672,0.08967,0.31529,0.33442,0.10046,0.75791,160,drift_rate,0.50
combined_micro_shift,cvar_lifetime_guard,8,0.85000,0.84516,0.82500,0.00000,0.00000,0.42500,0.55000,0.00000,1.16275,0.08591,0.27178,0.33469,0.10560,0.82721,160,drift_rate,0.50
combined_micro_shift,cvar_lifetime_guard,9,0.83750,0.83548,0.95000,0.00000,0.00000,0.43750,0.52500,0.00000,1.16363,0.07763,0.27739,0.33364,0.10563,0.81459,160,drift_rate,0.50
combined_micro_shift,skill_half_life_scheduler_v5,0,0.86250,0.86452,0.92500,0.00000,0.00000,0.15625,0.56250,0.00000,1.09406,0.13194,0.27260,0.27737,0.15082,0.84933,160,drift_rate,0.50
combined_micro_shift,skill_half_life_scheduler_v5,1,0.79375,0.79355,0.70000,0.00000,0.00000,0.14375,0.58125,0.00000,1.09259,0.12629,0.30929,0.28018,0.15275,0.78079,160,drift_rate,0.50
combined_micro_shift,skill_half_life_scheduler_v5,2,0.80000,0.80323,0.75000,0.00625,0.00000,0.16250,0.51250,0.00000,1.09625,0.12694,0.30533,0.27241,0.14906,0.78103,160,drift_rate,0.50
combined_micro_shift,skill_half_life_scheduler_v5,3,0.76250,0.76452,0.87500,0.00625,0.00000,0.14375,0.58125,0.00000,1.09791,0.12191,0.33597,0.27831,0.15237,0.74329,160,drift_rate,0.50
combined_micro_shift,skill_half_life_scheduler_v5,4,0.76875,0.76129,0.65000,0.00000,0.00000,0.15000,0.52500,0.00000,1.08888,0.13148,0.32431,0.27475,0.15201,0.75631,160,drift_rate,0.50
combined_micro_shift,skill_half_life_scheduler_v5,5,0.78750,0.78387,0.77500,0.00625,0.00000,0.14375,0.56250,0.00000,1.09613,0.12562,0.32178,0.27844,0.15203,0.76854,160,drift_rate,0.50
combined_micro_shift,skill_half_life_scheduler_v5,6,0.84375,0.84516,0.90000,0.00000,0.00000,0.15625,0.56250,0.00000,1.09406,0.13259,0.28030,0.27545,0.15081,0.83058,160,drift_rate,0.50
combined_micro_shift,skill_half_life_scheduler_v5,7,0.81250,0.81290,0.75000,0.00000,0.00000,0.15625,0.58125,0.00000,1.09584,0.13503,0.30381,0.28109,0.15154,0.79908,160,drift_rate,0.50
combined_micro_shift,skill_half_life_scheduler_v5,8,0.76875,0.76774,0.70000,0.00000,0.00000,0.15000,0.58125,0.00000,1.09422,0.12441,0.33357,0.27979,0.15436,0.75556,160,drift_rate,0.50
combined_micro_shift,skill_half_life_scheduler_v5,9,0.86875,0.87097,0.77500,0.00625,0.00000,0.16875,0.51250,0.00000,1.09787,0.12364,0.26618,0.27519,0.14715,0.84955,160,drift_rate,0.50
combined_micro_shift,oracle_shift_aware_scheduler,0,0.85000,0.85484,0.80000,0.00000,0.00000,0.19375,0.53125,0.00000,1.10084,0.00000,0.26862,0.18347,0.14522,0.83588,160,drift_rate,0.50
combined_micro_shift,oracle_shift_aware_scheduler,1,0.82500,0.81935,0.85000,0.00000,0.00000,0.20000,0.53125,0.00000,1.10247,0.00000,0.28256,0.18425,0.14343,0.81065,160,drift_rate,0.50
combined_micro_shift,oracle_shift_aware_scheduler,2,0.85000,0.85161,0.82500,0.00000,0.00000,0.20000,0.50000,0.00000,1.09950,0.00000,0.26823,0.17789,0.14077,0.83607,160,drift_rate,0.50
combined_micro_shift,oracle_shift_aware_scheduler,3,0.78125,0.78387,0.77500,0.00000,0.00000,0.18750,0.55625,0.00000,1.10159,0.00000,0.31034,0.18235,0.14423,0.76703,160,drift_rate,0.50
combined_micro_shift,oracle_shift_aware_scheduler,4,0.83125,0.83226,0.80000,0.00000,0.00000,0.18750,0.52500,0.00000,1.09863,0.00000,0.27254,0.17828,0.14105,0.81744,160,drift_rate,0.50
combined_micro_shift,oracle_shift_aware_scheduler,5,0.84375,0.84194,0.77500,0.00000,0.00000,0.18750,0.52500,0.00000,1.09862,0.00000,0.27338,0.18362,0.14554,0.82994,160,drift_rate,0.50
combined_micro_shift,oracle_shift_aware_scheduler,6,0.80625,0.80323,0.77500,0.00000,0.00000,0.20625,0.50625,0.00000,1.10172,0.00000,0.29112,0.18080,0.14338,0.79201,160,drift_rate,0.50
combined_micro_shift,oracle_shift_aware_scheduler,7,0.80000,0.80000,0.75000,0.00000,0.00000,0.20625,0.51250,0.00000,1.10231,0.00000,0.30322,0.18586,0.14331,0.78568,160,drift_rate,0.50
combined_micro_shift,oracle_shift_aware_scheduler,8,0.85625,0.85484,0.82500,0.00625,0.00000,0.20000,0.51250,0.00000,1.10600,0.00000,0.26052,0.18369,0.14387,0.83591,160,drift_rate,0.50
combined_micro_shift,oracle_shift_aware_scheduler,9,0.86250,0.86774,0.82500,0.00625,0.00000,0.18750,0.53750,0.00000,1.10512,0.00000,0.26423,0.18265,0.14494,0.84228,160,drift_rate,0.50
combined_micro_shift,domain_randomized_clone,0,0.50000,0.49677,0.30000,0.20625,0.57500,0.00000,0.00000,0.00000,1.17531,0.66499,0.43274,0.31233,0.39962,0.09846,160,drift_rate,0.75
combined_micro_shift,domain_randomized_clone,1,0.51250,0.51290,0.22500,0.23125,0.57500,0.00000,0.00000,0.00000,1.19656,0.66035,0.41386,0.30876,0.39821,0.08598,160,drift_rate,0.75
combined_micro_shift,domain_randomized_clone,2,0.49375,0.49677,0.22500,0.20625,0.56875,0.00000,0.00000,0.00000,1.17531,0.66729,0.43413,0.30650,0.39832,0.09433,160,drift_rate,0.75
combined_micro_shift,domain_randomized_clone,3,0.46250,0.45806,0.25000,0.23125,0.56875,0.00000,0.00000,0.00000,1.19656,0.67672,0.44027,0.31092,0.39973,0.03811,160,drift_rate,0.75
combined_micro_shift,domain_randomized_clone,4,0.51875,0.50968,0.37500,0.21875,0.59375,0.00000,0.00000,0.00000,1.18594,0.67257,0.43164,0.30870,0.39878,0.09834,160,drift_rate,0.75
combined_micro_shift,domain_randomized_clone,5,0.51250,0.51290,0.20000,0.18125,0.58125,0.00000,0.00000,0.00000,1.15406,0.66641,0.42364,0.31427,0.40212,0.13381,160,drift_rate,0.75
combined_micro_shift,domain_randomized_clone,6,0.53125,0.52903,0.22500,0.20625,0.58125,0.00000,0.00000,0.00000,1.17531,0.68066,0.42657,0.31366,0.40000,0.12758,160,drift_rate,0.75
combined_micro_shift,domain_randomized_clone,7,0.53125,0.52258,0.45000,0.15625,0.58125,0.00000,0.00000,0.00000,1.13281,0.67828,0.46061,0.31362,0.40027,0.17753,160,drift_rate,0.75
combined_micro_shift,domain_randomized_clone,8,0.53750,0.53871,0.40000,0.17500,0.58125,0.00000,0.00000,0.00000,1.14875,0.67888,0.44498,0.31148,0.39856,0.16505,160,drift_rate,0.75
combined_micro_shift,domain_randomized_clone,9,0.60000,0.60000,0.35000,0.21875,0.56875,0.00000,0.00000,0.00000,1.18594,0.67832,0.42185,0.30862,0.39821,0.18809,160,drift_rate,0.75
combined_micro_shift,conformal_risk_gate,0,0.78125,0.78065,0.72500,0.00000,0.00000,0.17500,0.52500,0.00000,1.09537,0.07138,0.32925,0.30014,0.15383,0.76790,160,drift_rate,0.75
combined_micro_shift,conformal_risk_gate,1,0.75000,0.75161,0.77500,0.00625,0.00000,0.16875,0.51250,0.00000,1.09787,0.07262,0.34371,0.29664,0.15252,0.73080,160,drift_rate,0.75
combined_micro_shift,conformal_risk_gate,2,0.85000,0.84839,0.80000,0.00000,0.00000,0.17500,0.50625,0.00000,1.09359,0.07303,0.28597,0.29315,0.15022,0.83690,160,drift_rate,0.75
combined_micro_shift,conformal_risk_gate,3,0.78750,0.78387,0.82500,0.00625,0.00000,0.17500,0.48750,0.00000,1.09712,0.07580,0.32706,0.29737,0.15123,0.76840,160,drift_rate,0.75
combined_micro_shift,conformal_risk_gate,4,0.83750,0.83226,0.85000,0.00625,0.00000,0.18125,0.49375,0.00000,1.09934,0.07319,0.28943,0.29628,0.15252,0.81809,160,drift_rate,0.75
combined_micro_shift,conformal_risk_gate,5,0.80000,0.80323,0.85000,0.00625,0.00000,0.17500,0.53750,0.00000,1.10188,0.07117,0.31963,0.30169,0.15549,0.78024,160,drift_rate,0.75
combined_micro_shift,conformal_risk_gate,6,0.81875,0.82258,0.77500,0.00000,0.00000,0.18125,0.51875,0.00000,1.09641,0.07688,0.30421,0.30054,0.15233,0.80525,160,drift_rate,0.75
combined_micro_shift,conformal_risk_gate,7,0.81875,0.82258,0.80000,0.00000,0.00000,0.17500,0.51875,0.00000,1.09478,0.07047,0.30693,0.29969,0.15095,0.80548,160,drift_rate,0.75
combined_micro_shift,conformal_risk_gate,8,0.83750,0.83871,0.85000,0.00000,0.00000,0.16875,0.54375,0.00000,1.09553,0.08026,0.29869,0.29841,0.15098,0.82413,160,drift_rate,0.75
combined_micro_shift,conformal_risk_gate,9,0.78750,0.78710,0.82500,0.00000,0.00000,0.17500,0.52500,0.00000,1.09537,0.07799,0.32258,0.29653,0.15264,0.77415,160,drift_rate,0.75
combined_micro_shift,ensemble_uncertainty_gate,0,0.86875,0.86452,0.87500,0.00000,0.00000,0.17500,0.53125,0.00000,1.09597,0.08123,0.27524,0.27169,0.15736,0.85531,160,drift_rate,0.75
combined_micro_shift,ensemble_uncertainty_gate,1,0.85625,0.85484,0.75000,0.00625,0.00000,0.15000,0.59375,0.00000,1.10072,0.07842,0.28630,0.26881,0.15731,0.83665,160,drift_rate,0.75
combined_micro_shift,ensemble_uncertainty_gate,2,0.76250,0.75806,0.75000,0.00000,0.00000,0.17500,0.54375,0.00000,1.09716,0.08562,0.33224,0.26427,0.15292,0.74890,160,drift_rate,0.75
combined_micro_shift,ensemble_uncertainty_gate,3,0.78125,0.78065,0.72500,0.00000,0.00000,0.16250,0.53750,0.00000,1.09331,0.08039,0.32479,0.26898,0.15488,0.76819,160,drift_rate,0.75
combined_micro_shift,ensemble_uncertainty_gate,4,0.75625,0.75484,0.72500,0.00000,0.00000,0.17500,0.55000,0.00000,1.09775,0.08475,0.33800,0.26853,0.15746,0.74257,160,drift_rate,0.75
combined_micro_shift,ensemble_uncertainty_gate,5,0.80625,0.80645,0.82500,0.00625,0.00000,0.15625,0.58125,0.00000,1.10116,0.08255,0.31708,0.27355,0.15967,0.78659,160,drift_rate,0.75
combined_micro_shift,ensemble_uncertainty_gate,6,0.81875,0.81613,0.80000,0.00625,0.00000,0.18125,0.53750,0.00000,1.10350,0.09223,0.30256,0.27060,0.15289,0.79876,160,drift_rate,0.75
combined_micro_shift,ensemble_uncertainty_gate,7,0.82500,0.82581,0.85000,0.00625,0.00000,0.18125,0.51250,0.00000,1.10113,0.08671,0.30247,0.26971,0.15146,0.80534,160,drift_rate,0.75
combined_micro_shift,ensemble_uncertainty_gate,8,0.80625,0.80323,0.80000,0.00000,0.00000,0.16250,0.56875,0.00000,1.09628,0.08821,0.31029,0.27075,0.15611,0.79277,160,drift_rate,0.75
combined_micro_shift,ensemble_uncertainty_gate,9,0.77500,0.77419,0.77500,0.00000,0.00000,0.17500,0.54375,0.00000,1.09716,0.08914,0.32665,0.26733,0.15467,0.76140,160,drift_rate,0.75
combined_micro_shift,bayesian_skill_survival,0,0.86250,0.85806,0.80000,0.00000,0.00000,0.21875,0.56875,0.00000,1.11091,0.12601,0.27393,0.28731,0.15551,0.84697,160,drift_rate,0.75
combined_micro_shift,bayesian_skill_survival,1,0.79375,0.79032,0.72500,0.00000,0.00000,0.20000,0.59375,0.00000,1.10841,0.12222,0.31441,0.28482,0.15627,0.77857,160,drift_rate,0.75
combined_micro_shift,bayesian_skill_survival,2,0.82500,0.82581,0.85000,0.00000,0.00000,0.20625,0.58750,0.00000,1.10944,0.11102,0.29941,0.28122,0.15374,0.80968,160,drift_rate,0.75
combined_micro_shift,bayesian_skill_survival,3,0.81250,0.81290,0.72500,0.00000,0.00000,0.20625,0.60000,0.00000,1.11062,0.11899,0.30707,0.28601,0.15590,0.79701,160,drift_rate,0.75
combined_micro_shift,bayesian_skill_survival,4,0.79375,0.79355,0.77500,0.01250,0.00000,0.20000,0.57500,0.00000,1.11725,0.11787,0.32213,0.28404,0.15540,0.76633,160,drift_rate,0.75
combined_micro_shift,bayesian_skill_survival,5,0.83125,0.83548,0.80000,0.00625,0.00000,0.20000,0.58750,0.00000,1.11312,0.12082,0.29504,0.28780,0.15512,0.80991,160,drift_rate,0.75
combined_micro_shift,bayesian_skill_survival,6,0.83125,0.82903,0.80000,0.00000,0.00000,0.21250,0.56875,0.00000,1.10928,0.12420,0.28879,0.28881,0.15627,0.81595,160,drift_rate,0.75
combined_micro_shift,bayesian_skill_survival,7,0.77500,0.77742,0.82500,0.00625,0.00000,0.20625,0.56250,0.00000,1.11238,0.12287,0.32684,0.28748,0.15393,0.75377,160,drift_rate,0.75
combined_micro_shift,bayesian_skill_survival,8,0.83125,0.83548,0.87500,0.00000,0.00000,0.20000,0.58750,0.00000,1.10781,0.11846,0.29747,0.28852,0.15861,0.81616,160,drift_rate,0.75
combined_micro_shift,bayesian_skill_survival,9,0.78750,0.79355,0.72500,0.00000,0.00000,0.20000,0.58125,0.00000,1.10722,0.11394,0.32054,0.28470,0.15634,0.77249,160,drift_rate,0.75
