split,skill,seed,step,method,goal_success,unsafe_failure,stale_execution,refresh,probe,abstain,coverage,false_safe,total_cost,predicted_success,calibration_abs_error,true_success_probability,risk_upper,hazard_score,estimated_half_life,true_half_life,half_life_abs_relative_error,shift_norm,observed_norm,mode_signal,exec_age,failure_label,risk_budget
combined_micro_shift,cable_route,9,6,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.66262,0.66262,0.67912,0.36909,0.26041,13.78676,15.01001,0.08150,0.19817,0.22029,0.00000,6.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,7,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.62880,0.62880,0.65159,0.39827,0.30890,13.13214,14.60622,0.10092,0.21541,0.25310,0.00000,7.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,8,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.58451,0.58451,0.62758,0.44765,0.37152,11.93928,14.45493,0.17403,0.22212,0.28828,0.07069,8.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,9,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.59121,0.59121,0.60247,0.42026,0.36600,13.68933,14.19222,0.03543,0.23410,0.21756,0.00000,9.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,10,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.55650,0.55650,0.57843,0.45402,0.41462,12.94399,13.97147,0.07354,0.24453,0.27748,0.00000,10.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,11,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.58107,0.58107,0.55972,0.41632,0.38482,15.69359,14.02382,0.11907,0.24203,0.12661,0.01096,11.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,12,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.53325,0.53325,0.53775,0.46025,0.45219,13.82102,13.84572,0.00178,0.25061,0.20465,0.00000,12.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,13,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.51167,0.51167,0.51734,0.47615,0.48439,13.60333,13.71850,0.00839,0.25688,0.19254,0.01190,13.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,14,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.48384,0.48384,0.49274,0.50536,0.52464,13.04861,13.35168,0.02270,0.27563,0.19033,0.06608,14.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,15,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.47358,0.47358,0.46088,0.50776,0.53898,13.42777,12.64680,0.06175,0.31471,0.23509,0.00000,15.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,16,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.33894,0.33894,0.44367,0.64658,0.72514,8.58716,12.59343,0.31812,0.31785,0.52200,0.00000,16.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,17,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.41825,0.41825,0.43086,0.55537,0.61837,12.23225,12.69816,0.03669,0.31172,0.28783,0.00000,17.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,18,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.39209,0.39209,0.39891,0.58359,0.65508,11.72127,11.96277,0.02019,0.35704,0.32133,0.02570,18.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,19,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.33998,0.33998,0.38181,0.64468,0.72749,10.12993,11.82865,0.14361,0.36591,0.39482,0.09932,19.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,20,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.38865,0.38865,0.36400,0.57420,0.66287,12.75015,11.63854,0.09551,0.37884,0.27033,0.00000,20.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,21,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.29754,0.29754,0.34236,0.68968,0.78760,9.39530,11.27487,0.16670,0.40478,0.43233,0.15057,21.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,22,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.27889,0.27889,0.32256,0.69638,0.81351,9.08026,10.96064,0.17156,0.42859,0.51100,0.04613,22.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,23,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.26878,0.26878,0.30419,0.70328,0.82694,9.08866,10.67683,0.14875,0.45129,0.56357,0.00000,23.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,24,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.22675,0.22675,0.28983,0.74897,0.88433,7.71217,10.51738,0.26672,0.46459,0.66941,0.00000,24.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,25,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.27066,0.27066,0.27385,0.69251,0.82705,9.87536,10.27113,0.03853,0.48593,0.49858,0.00000,25.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,26,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.19218,0.19218,0.14983,0.83471,0.92796,6.85115,7.01778,0.02374,0.77641,0.71151,0.31424,26.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,27,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.25305,0.25305,0.24127,0.70441,0.85330,9.75052,9.67619,0.00768,0.54197,0.49301,0.00000,27.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,28,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.25422,0.25422,0.23032,0.69598,0.85389,10.09071,9.53993,0.05773,0.55579,0.44069,0.00000,28.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,29,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.24324,0.24324,0.21949,0.70845,0.86873,9.89979,9.38397,0.05497,0.57210,0.47197,0.00000,29.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,30,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.23418,0.23418,0.21149,0.72571,0.87882,9.85277,9.31585,0.05764,0.57939,0.54592,0.00000,30.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,31,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.20742,0.20742,0.20382,0.75303,0.91590,8.67909,9.24064,0.06077,0.58757,0.60112,0.00000,31.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,32,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.19543,0.19543,0.19638,0.76652,0.93214,8.24459,9.15436,0.09938,0.59712,0.63443,0.00000,32.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,33,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.18243,0.18243,0.18632,0.79052,0.94818,7.72764,8.93470,0.13510,0.62226,0.69136,0.03651,33.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,34,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.14241,0.14241,0.09561,0.93489,0.98588,5.53178,6.10789,0.09432,0.95837,1.01795,0.42816,34.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,35,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.18452,0.18452,0.16825,0.79336,0.94739,8.23827,8.50591,0.03147,0.67508,0.59849,0.13891,35.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,36,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.16530,0.16530,0.16737,0.83223,0.96766,7.27206,8.63275,0.15762,0.65891,0.78715,0.12541,36.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,37,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.16015,0.16015,0.15565,0.83231,0.97500,6.95238,8.23092,0.15533,0.71185,0.80868,0.08651,37.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,38,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.17099,0.17099,0.14793,0.80068,0.96319,7.97691,7.99114,0.00178,0.74598,0.74834,0.00000,38.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,39,cvar_lifetime_guard,0,0,0,0,0,1,0,0,1.48000,0.15886,0.15886,0.14899,0.81232,0.98023,6.88941,8.17561,0.15732,0.71955,0.76816,0.00000,39.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,0,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.87276,0.87276,0.87100,0.14966,0.00000,18.49945,16.70168,0.10764,0.13499,0.15893,0.00000,0.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,1,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.84322,0.84322,0.84385,0.17431,0.04050,16.76396,16.39050,0.02279,0.14563,0.18631,0.00000,1.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,2,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.80492,0.80492,0.81891,0.22096,0.09153,14.44155,16.53174,0.12644,0.14075,0.23175,0.06329,2.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,3,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.78007,0.78007,0.78638,0.24951,0.12621,15.41312,15.31365,0.00650,0.18580,0.21402,0.12898,3.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,4,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.76890,0.76890,0.76288,0.22419,0.14650,17.50218,15.51739,0.12791,0.17777,0.15326,0.01290,4.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,5,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.73636,0.73636,0.73547,0.24635,0.19201,16.25539,15.16463,0.07193,0.19181,0.16767,0.00000,5.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,6,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.70626,0.70626,0.71028,0.27507,0.23223,15.73755,15.01001,0.04847,0.19817,0.22029,0.00000,6.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,7,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.66673,0.66673,0.68241,0.30750,0.28661,14.36702,14.60622,0.01638,0.21541,0.25310,0.00000,7.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,8,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.62462,0.62462,0.65805,0.35688,0.34332,13.18551,14.45493,0.08782,0.22212,0.28828,0.07069,8.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,9,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.62468,0.62468,0.63253,0.33174,0.34741,14.61615,14.19222,0.02987,0.23410,0.21756,0.00000,9.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,10,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.60476,0.60476,0.60803,0.35440,0.37298,14.84962,13.97147,0.06285,0.24453,0.27748,0.00000,10.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,11,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.61775,0.61775,0.58892,0.32564,0.36085,17.03387,14.02382,0.21464,0.24203,0.12661,0.01096,11.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,12,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.57844,0.57844,0.56644,0.36220,0.41317,15.60478,13.84572,0.12705,0.25061,0.20465,0.00000,12.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,13,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.54932,0.54932,0.54551,0.38330,0.45456,14.86546,13.71850,0.08361,0.25688,0.19254,0.01190,13.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,14,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.54660,0.54660,0.52023,0.39622,0.45757,15.86402,13.35168,0.18817,0.27563,0.19033,0.06608,14.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,15,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.52284,0.52284,0.48741,0.40554,0.49031,15.42701,12.64680,0.21984,0.31471,0.23509,0.00000,15.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,16,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.40395,0.40395,0.46960,0.53049,0.64587,10.68355,12.59343,0.15166,0.31785,0.52200,0.00000,16.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,17,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.45091,0.45091,0.45629,0.46354,0.58954,13.23286,12.69816,0.04211,0.31172,0.28783,0.00000,17.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,18,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.41896,0.41896,0.42312,0.49614,0.63274,12.45573,11.96277,0.04121,0.35704,0.32133,0.02570,18.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,19,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.39034,0.39034,0.40528,0.54226,0.66875,11.91969,11.82865,0.00770,0.36591,0.39482,0.09932,19.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,20,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.45272,0.45272,0.38664,0.45972,0.58772,15.64574,11.63854,0.34430,0.37884,0.27033,0.00000,20.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,21,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.35233,0.35233,0.36394,0.58504,0.71990,11.43784,11.27487,0.01445,0.40478,0.43233,0.15057,21.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,22,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.35350,0.35350,0.34309,0.57383,0.71671,12.09042,10.96064,0.10308,0.42859,0.51100,0.04613,22.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,23,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.30687,0.30687,0.32369,0.60445,0.78103,10.49660,10.67683,0.01688,0.45129,0.56357,0.00000,23.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,24,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.27526,0.27526,0.30844,0.64197,0.82113,9.66563,10.51738,0.08098,0.46459,0.66941,0.00000,24.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,25,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.31551,0.31551,0.29142,0.58894,0.77159,11.73547,10.27113,0.14257,0.48593,0.49858,0.00000,25.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,26,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.22890,0.22890,0.16025,0.74629,0.87942,8.51913,7.01778,0.21393,0.77641,0.71151,0.31424,26.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,27,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.28086,0.28086,0.25657,0.61237,0.82069,10.88926,9.67619,0.12537,0.54197,0.49301,0.00000,27.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,28,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.30419,0.30419,0.24475,0.58843,0.79000,12.43600,9.53993,0.30357,0.55579,0.44069,0.00000,28.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,29,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.26934,0.26934,0.23303,0.61736,0.83783,11.05011,9.38397,0.17755,0.57210,0.47197,0.00000,29.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,30,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.26143,0.26143,0.22431,0.63366,0.84586,11.12079,9.31585,0.19375,0.57939,0.54592,0.00000,30.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,31,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.21794,0.21794,0.21594,0.67213,0.90487,9.13384,9.24064,0.01156,0.58757,0.60112,0.00000,31.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,32,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.22098,0.22098,0.20779,0.67485,0.89916,9.66788,9.15436,0.05610,0.59712,0.63443,0.00000,32.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,33,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.20202,0.20202,0.19679,0.70404,0.92288,8.92684,8.93470,0.00088,0.62226,0.69136,0.03651,33.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,34,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.15442,0.15442,0.09999,0.86685,0.96957,6.74813,6.10789,0.10482,0.95837,1.01795,0.42816,34.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,35,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.21299,0.21299,0.17693,0.70427,0.90960,10.09355,8.50591,0.18665,0.67508,0.59849,0.13891,35.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,36,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.19269,0.19269,0.17583,0.74312,0.93048,9.35935,8.63275,0.08417,0.65891,0.78715,0.12541,36.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,37,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.18287,0.18287,0.16294,0.74499,0.94409,8.89277,8.23092,0.08041,0.71185,0.80868,0.08651,37.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,38,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.18862,0.18862,0.15439,0.71408,0.93999,9.36268,7.99114,0.17163,0.74598,0.74834,0.00000,38.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,39,skill_half_life_scheduler_v5,0,0,0,0,0,1,0,0,1.48000,0.18694,0.18694,0.15541,0.71814,0.94152,9.52160,8.17561,0.16464,0.71955,0.76816,0.00000,39.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,0,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.87876,0.87876,0.87700,0.05125,0.00000,16.70168,16.70168,0.00000,0.13499,0.15893,0.00000,0.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,1,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.84833,0.84833,0.85074,0.07354,0.04141,16.39050,16.39050,0.00000,0.14563,0.18631,0.00000,1.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,2,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.81830,0.81830,0.82662,0.09184,0.08044,16.53174,16.53174,0.00000,0.14075,0.23175,0.06329,2.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,3,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.78477,0.78477,0.79500,0.12338,0.12697,15.31365,15.31365,0.00000,0.18580,0.21402,0.12898,3.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,4,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.76178,0.76178,0.77220,0.13883,0.16362,15.51739,15.51739,0.00000,0.17777,0.15326,0.01290,4.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,5,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.73242,0.73242,0.74551,0.16134,0.20431,15.16463,15.16463,0.00000,0.19181,0.16767,0.00000,5.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,6,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.70388,0.70388,0.72094,0.18114,0.24200,15.01001,15.01001,0.00000,0.19817,0.22029,0.00000,6.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,7,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.67384,0.67384,0.69370,0.20441,0.28265,14.60622,14.60622,0.00000,0.21541,0.25310,0.00000,7.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,8,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.64622,0.64622,0.66986,0.22351,0.31861,14.45493,14.45493,0.00000,0.22212,0.28828,0.07069,8.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,9,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.62269,0.62269,0.64482,0.24321,0.35568,14.19222,14.19222,0.00000,0.23410,0.21756,0.00000,9.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,10,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.59556,0.59556,0.62074,0.26277,0.39111,13.97147,13.97147,0.00000,0.24453,0.27748,0.00000,10.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,11,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.57972,0.57972,0.60192,0.27506,0.41940,14.02382,14.02382,0.00000,0.24203,0.12661,0.01096,11.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,12,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.55449,0.55449,0.57974,0.29277,0.45160,13.84572,13.84572,0.00000,0.25061,0.20465,0.00000,12.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,13,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.53332,0.53332,0.55904,0.30843,0.48151,13.71850,13.71850,0.00000,0.25688,0.19254,0.01190,13.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,14,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.50769,0.50769,0.53398,0.32922,0.51655,13.35168,13.35168,0.00000,0.27563,0.19033,0.06608,14.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,15,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.47571,0.47571,0.50135,0.35837,0.56050,12.64680,12.64680,0.00000,0.31471,0.23509,0.00000,15.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,16,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.44924,0.44924,0.48359,0.37279,0.58548,12.59343,12.59343,0.00000,0.31785,0.52200,0.00000,16.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,17,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.44257,0.44257,0.47030,0.37941,0.60464,12.69816,12.69816,0.00000,0.31172,0.28783,0.00000,17.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,18,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.41055,0.41055,0.43707,0.40948,0.64759,11.96277,11.96277,0.00000,0.35704,0.32133,0.02570,18.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,19,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.39033,0.39033,0.41914,0.42345,0.67155,11.82865,11.82865,0.00000,0.36591,0.39482,0.09932,19.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,20,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.37769,0.37769,0.40035,0.43691,0.69612,11.63854,11.63854,0.00000,0.37884,0.27033,0.00000,20.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,21,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.35037,0.35037,0.37740,0.45739,0.72501,11.27487,11.27487,0.00000,0.40478,0.43233,0.15057,21.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,22,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.33050,0.33050,0.35626,0.47504,0.75124,10.96064,10.96064,0.00000,0.42859,0.51100,0.04613,22.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,23,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.31225,0.31225,0.33650,0.49143,0.77534,10.67683,10.67683,0.00000,0.45129,0.56357,0.00000,23.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,24,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.29546,0.29546,0.32092,0.50391,0.79438,10.51738,10.51738,0.00000,0.46459,0.66941,0.00000,24.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,25,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.28588,0.28588,0.30348,0.51709,0.81495,10.27113,10.27113,0.00000,0.48593,0.49858,0.00000,25.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,26,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.19824,0.19824,0.16847,0.68516,0.92331,7.01778,7.01778,0.00000,0.77641,0.71151,0.31424,26.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,27,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.25709,0.25709,0.26757,0.54783,0.85545,9.67619,9.67619,0.00000,0.54197,0.49301,0.00000,27.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,28,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.24880,0.24880,0.25530,0.55694,0.86924,9.53993,9.53993,0.00000,0.55579,0.44069,0.00000,28.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,29,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.23831,0.23831,0.24310,0.56684,0.88259,9.38397,9.38397,0.00000,0.57210,0.47197,0.00000,29.00000,abstained_fixed_risk,0.05
combined_micro_shift,cable_route,9,30,oracle_shift_aware_scheduler,0,0,0,0,0,1,0,0,1.48000,0.22886,0.22886,0.23399,0.57362,0.89270,9.31585,9.31585,0.00000,0.57939,0.54592,0.00000,30.00000,abstained_fixed_risk,0.05
